NPRI Number	Facility Name	Company Name	Province	City	Address	Postal Code	Rural Address	NAICS Name	NAICS Data Link	2011 NOx Emissions (t)	2011 SOx Emissions (t)	2011 VOC Emissions (t)	2011 PM2.5 Emissions (t)	2011 PM10 Emissions (t)	2011 TPM Emissions (t)	2011 NH3 Emissions (t)	2011 CO Emissions (t)	NPRI Data Link 	NAICS2	NAICS3	NAICS4	NAICS6	Latitude	Longitude
0000016307	Goodfish 03-32	Devon Canada Corporation	Alberta	Goodfish			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	67.30	67.41	-99.00	-99.00	-99.00	-99.00	-99.00	93.18	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016307&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	56.93090000	-115.25220000
0000016344	Cecil Royce 08-15	Devon Canada Corporation	Alberta	Cecil South			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	26.86	-99.00	0.73	0.73	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016344&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	56.28180000	-119.16680000
0000016384	Horse 14-23	Devon Canada Corporation	Alberta	Horse			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	88.25	94.00	-99.00	1.43	1.43	-99.00	-99.00	77.74	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016384&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	54.03340000	-117.75690000
0000016397	North Cecil 16-04	Devon Canada Corporation	Alberta	Cecil North			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	20.77	52.72	-99.00	-99.00	-99.00	-99.00	-99.00	34.24	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016397&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	56.34710000	-119.19050000
0000016402	Tangent 16-20	Devon Canada Corporation	Alberta	Tangent			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	125.39	114.82	-99.00	0.43	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016402&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	55.95420000	-117.71080000
0000016461	03-28-087-21w6	Baytex Energy Ltd	Alberta	Stoddart			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	130.44	61.93	-99.00	1.67	1.67	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016461&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	56.57700000	-121.26640000
0000016757	Halkirk Gas Plant	Harvest Operations Corp.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	70.31	90.54	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016757&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.21730000	-112.30730000
0000016760	Countess Sour Gas Plant	Cenovus Energy	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	77.06	-99.00	-99.00	-99.00	-99.00	-99.00	24.48	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016760&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	50.53690000	-112.03150000
0000016761	Suffield A2 Sour Gas Plant	Cenovus Energy	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	72.00	82.25	-99.00	0.33	-99.00	-99.00	-99.00	91.50	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016761&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	50.70070000	-111.02220000
0000016810	Carson Creek Sour Gas Plant	Enerplus Corporation	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	30.07	213.18	-99.00	-99.00	-99.00	-99.00	-99.00	45.90	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016810&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	51.23970000	-115.56460000
0000016869	Highvale Sour Gas Plant 10-04	EOG Resources Canada Inc.	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	151.85	112.74	-99.00	1.33	1.33	-99.00	-99.00	271.54	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016869&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	53.37430000	-114.52790000
0000016930	Wood River Gas Plant 16-28-42-23-W4m	Fairborne Energy Ltd.	Alberta	Ponoka			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	87.76	30.15	-99.00	-99.00	-99.00	-99.00	-99.00	64.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016930&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.64040000	-113.25210000
0000016932	Fairborne Clive 04-15-040-24w4m	Fairborne Energy Ltd.	Alberta	Clive	0 -		0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	680.59	154.78	14.06	-99.00	-99.00	-99.00	-99.00	552.53	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016932&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.43570000	-113.39040000
0000016952	Czar Battery	Harvest Operations Corp.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	200.34	-99.00	2.65	2.65	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000016952&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.45040000	-110.85190000
0000017019	Muskwa River Gas Plant 02-33-083-25w4	Husky Oil Operations Limited	Alberta	Wabasca-Desmarais			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	110.15	22.50	15.16	-99.00	-99.00	-99.00	-99.00	73.14	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017019&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	56.23320000	-113.89640000
0000017044	Bow Island Oil Battery 06-26-011-11w4	Husky Oil Operations Limited	Alberta	Bow Island			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	71.58	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017044&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	49.93670000	-111.40650000
0000017047	Jenner 11-21-20-8w4	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	29.87	26.51	-99.00	0.44	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017047&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	50.71190000	-111.05740000
0000017113	Comet Battery	Husky Oil Operations Limited	Alberta	Rainbow Lake		T0H2Y0	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	50.15	-99.00	1.53	1.53	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017113&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	58.56870000	-119.06150000
0000015023	Tangent Battery 13-29-080-23w5	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	26.57	65.71	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000015023&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	55.96940000	-117.57560000
0000015024	Gilby Gas Plant 05-05-040-03w5	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	23.53	45.78	-99.00	1.78	1.78	-99.00	-99.00	20.89	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000015024&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.41290000	-114.40760000
0000015124	Sedgewick Sour Gas Plant 06-27	AltaGas Ltd.	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	80.36	304.70	-99.00	0.50	-99.00	-99.00	-99.00	90.97	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000015124&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.55570000	-111.80530000
0000017252	Conserve Joffre 15-17-39-26-W4	Conserve Oil Corporation	Alberta	Joffre			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	351.13	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017252&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.35930000	-113.71520000
0000017268	Rainbow Oil Battery 13-06	NuVista Energy Ltd.	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	31.78	-99.00	0.73	0.73	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017268&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	58.61590000	-119.01570000
0000017282	Sousa Oil Battery 2 15-25	NuVista Energy Ltd.	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	148.99	-99.00	3.81	3.81	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017282&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	58.76150000	-118.69040000
0000017420	Bistcho Lake Plant	Paramount Resources Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	89.32	94.36	22.04	1.64	1.64	-99.00	-99.00	51.21	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017420&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	59.64180000	-118.30780000
0000017483	Compeer Gas Plant 4-31-33-1w4	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	132.75	35.54	-99.00	0.66	0.66	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017483&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	51.86820000	-110.13970000
0000017516	Steen River Gas Plant	Steen River Oil & Gas Ltd.	Alberta	Steen River			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	26.92	12.58	11.63	-99.00	-99.00	-99.00	-99.00	56.66	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017516&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	59.60180000	-117.40970000
0000017525	Neptune 10-13 Compressor Station	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	48.29	490.27	-99.00	0.37	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017525&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	56.45860000	-119.91430000
0000017534	Bigoray Gas Plant 6-28-51-8w5	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	21.83	396.14	-99.00	1.51	1.51	-99.00	-99.00	20.80	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017534&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	53.42870000	-115.12580000
0000017556	Provost Battery 15-2-37-7w4	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	63.26	-99.00	2.82	2.82	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017556&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.15570000	-110.89380000
0000017557	Hayter Facility 15-9-41-1w4	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	85.36	-99.00	1.78	1.78	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017557&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.51940000	-110.08520000
0000017760	Valhalla Plant 13-21-76-9w6	Taqa North Ltd.	Alberta	Valhalla/Pouce Coupe			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	140.94	420.19	-99.00	0.47	-99.00	-99.00	-99.00	53.30	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017760&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	55.60390000	-119.34780000
0000017831	Church Hill-Zargon 10-7-11-13w4	Zargon Oil and Gas Ltd.	Alberta	Purple Springs	Township Road 112	T0K1X0	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	51.14	-99.00	2.70	2.70	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017831&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	49.89640000	-111.76560000
0000017921	Berrymoor Sour Gas Plant 11-31	ARC Resources	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	23.47	-99.00	0.37	-99.00	-99.00	-99.00	20.72	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000017921&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	53.27230000	-114.72530000
0000018002	Teepee 7-2-74-4w6	Canadian Natural Resources Limited	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	595.80	-99.00	1.66	1.66	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000018002&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	55.37830000	-118.49970000
0000018123	Enchant Sour Gas Plant	AltaGas Ltd.	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	65.70	93.48	-99.00	0.34	-99.00	-99.00	-99.00	46.78	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000018123&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	50.16830000	-112.29980000
0000018125	Turin Sour Gas Plant	AltaGas Ltd.	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	165.30	25.10	-99.00	1.82	1.82	-99.00	-99.00	277.44	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000018125&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	50.01310000	-112.61150000
0000018182	Provost Battery	Harvest Operations Corp.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	30.22	-99.00	1.26	1.26	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000018182&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	52.18820000	-110.98830000
0000018184	Chin Coulee Oil Battery	Harvest Operations Corp.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	110.60	-99.00	3.50	3.50	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000018184&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	49.61640000	-111.91730000
0000018216	Fox Creek Sour Gas Plant 05-36	Sinopec Daylight Energy Ltd.	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	38.04	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000018216&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	54.31770000	-116.57300000
0000018253	Sakwatamau 06-12-063-15w5	Penn West Petroleum Ltd.	Alberta	Na			0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	-99.00	149.65	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000018253&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	54.43250000	-116.13970000
0000018315	Sunset B Sour Gas Plant 06-22	Longview Oil Corp.	Alberta	N/A	N/A	N/A	0	Conventional Oil & Gas Extraction	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113	56.84	40.27	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000018315&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	21	211	2111	211113	55.07280000	-116.97570000
